11398.312742 	1.778702 
11400.864328 	1.775961 
11403.470778 	1.771706 
11406.144758 	1.767385 
11408.790372 	1.762549 
11411.619018 	1.756383 
11414.323762 	1.750420 
11416.965136 	1.745864 
11419.643927 	1.741204 
11422.391182 	1.736168 
11424.875093 	1.731624 
11427.609292 	1.727336 
11430.342927 	1.723811 
11433.010846 	1.719924 
11435.671027 	1.715895 
11438.266579 	1.713032 
11440.984798 	1.710160 
11443.757742 	1.708057 
11446.312944 	1.706444 
11449.158935 	1.705104 
11452.489629 	1.704656 
11455.958947 	1.704812 
11459.185151 	1.706019 
11462.582072 	1.707911 
11466.048044 	1.710280 
11469.349672 	1.712561 
11472.856969 	1.715202 
11476.399405 	1.716849 
11479.709254 	1.717645 
11483.008683 	1.717386 
11486.521792 	1.716069 
11489.886556 	1.714097 
11493.127726 	1.710939 
11496.652265 	1.707461 
11500.157083 	1.703945 
11503.517176 	1.699705 
11506.980343 	1.695889 
11510.550290 	1.691956 
11513.929172 	1.688503 
11517.207587 	1.684916 
11520.718087 	1.681708 
11524.147662 	1.678862 
11527.414010 	1.675760 
11530.883899 	1.672863 
11534.432923 	1.670033 
11537.860726 	1.667003 
11541.280815 	1.664210 
11544.869023 	1.662115 
11548.322041 	1.660296 
11551.590711 	1.657859 
11555.085426 	1.656447 
11558.578092 	1.655260 
11561.883019 	1.654156 
11565.292569 	1.653420 
11568.879298 	1.652864 
11572.393280 	1.652442 
11575.779145 	1.652326 
11579.356768 	1.651947 
11582.891446 	1.651598 
11586.364382 	1.651123 
11590.281639 	1.650191 
11594.461313 	1.648818 
11598.517332 	1.646917 
11602.880074 	1.644853 
11606.933126 	1.642083 
11610.884996 	1.639283 
11615.303815 	1.636600 
11619.427574 	1.633018 
11623.525314 	1.629211 
11627.759292 	1.625770 
11631.756477 	1.621970 
11635.977501 	1.618505 
11640.184149 	1.615253 
11644.108029 	1.611851 
11648.274086 	1.608818 
11652.437740 	1.605999 
11656.531547 	1.602982 
11660.821317 	1.600653 
11665.052138 	1.598421 
11669.158985 	1.596232 
11673.582415 	1.594361 
11677.681339 	1.592507 
11681.681183 	1.590770 
11686.171073 	1.589030 
11690.341113 	1.587446 
11694.460230 	1.585497 
11698.745633 	1.583937 
11702.807405 	1.581960 
11707.091069 	1.580109 
11711.350069 	1.578131 
11715.329566 	1.575986 
11719.554150 	1.573936 
11723.763765 	1.571751 
11727.896900 	1.569249 
11732.248466 	1.567008 
11736.531723 	1.564914 
11740.691355 	1.562359 
11745.170652 	1.559798 
11749.329930 	1.557192 
