  9809     SPring-8 14b2 
 Ir-L3_IrCl4_Si  20.07.15 13:07 - 20.07.15 13:11
 IrCl4                                                                           
 Ring :   8.0 GeV    99.6 mA -   99.6 mA
 Mono :   SI(111)       D=  3.13551 A    Initial angle= 10.59089 deg
 14b2      Transmission( 2)   Repetition=  1     Points= 4645
 Param file :                 angle axis (1)     Block =    1

 Block      Init-ang  final-ang     Step/deg     Time/s       Num
     1       10.47000   8.93000    -0.000340       0.05      4645
 Ortec( 0)     NDCH = 3
  Angle(c)  Angle(o)    time/s         2         3
      Mode         0         0         1         2
    Offset         0         0    37.100    81.600
   9.64822   9.67457     0.050     25424      5412
   9.64788   9.67425     0.050     25410      5414
   9.64754   9.67392     0.050     25416      5416
   9.64720   9.67356     0.050     25443      5420
   9.64686   9.67318     0.050     25432      5420
   9.64652   9.67279     0.050     25404      5418
   9.64618   9.67243     0.050     25435      5423
   9.64584   9.67207     0.050     25424      5424
   9.64550   9.67171     0.050     25399      5423
   9.64516   9.67135     0.050     25424      5429
   9.64482   9.67098     0.050     25427      5430
   9.64448   9.67060     0.050     25413      5427
   9.64414   9.67023     0.050     25412      5430
   9.64380   9.66987     0.050     25419      5435
   9.64346   9.66952     0.050     25428      5435
   9.64312   9.66918     0.050     25392      5431
   9.64278   9.66885     0.050     25422      5438
   9.64244   9.66852     0.050     25436      5442
   9.64210   9.66818     0.050     25402      5436
   9.64176   9.66786     0.050     25422      5443
   9.64142   9.66754     0.050     25423      5443
   9.64108   9.66725     0.050     25426      5446
   9.64074   9.66696     0.050     25390      5442
   9.64040   9.66669     0.050     25419      5450
   9.64006   9.66642     0.050     25423      5450
   9.63972   9.66614     0.050     25385      5445
   9.63938   9.66585     0.050     25404      5451
   9.63904   9.66556     0.050     25427      5454
   9.63870   9.66526     0.050     25398      5452
   9.63836   9.66496     0.050     25394      5452
   9.63802   9.66467     0.050     25412      5456
   9.63768   9.66436     0.050     25418      5460
   9.63734   9.66403     0.050     25377      5455
   9.63700   9.66368     0.050     25396      5460
   9.63666   9.66331     0.050     25422      5464
   9.63632   9.66292     0.050     25384      5462
   9.63598   9.66254     0.050     25391      5462
   9.63564   9.66218     0.050     25411      5467
   9.63530   9.66183     0.050     25408      5467
   9.63496   9.66147     0.050     25386      5466
   9.63462   9.66110     0.050     25418      5473
   9.63428   9.66072     0.050     25409      5475
   9.63394   9.66034     0.050     25386      5471
   9.63360   9.65998     0.050     25389      5473
   9.63326   9.65963     0.050     25398      5478
   9.63292   9.65929     0.050     25385      5477
   9.63258   9.65895     0.050     25378      5477
   9.63224   9.65862     0.050     25408      5484
   9.63190   9.65829     0.050     25399      5482
   9.63156   9.65796     0.050     25387      5481
   9.63122   9.65764     0.050     25404      5487
   9.63088   9.65733     0.050     25398      5487
   9.63054   9.65704     0.050     25381      5486
   9.63020   9.65676     0.050     25401      5489
   9.62986   9.65649     0.050     25396      5492
   9.62952   9.65622     0.050     25385      5491
   9.62918   9.65593     0.050     25386      5492
   9.62884   9.65564     0.050     25401      5498
   9.62850   9.65534     0.050     25386      5494
   9.62816   9.65504     0.050     25377      5495
   9.62782   9.65475     0.050     25390      5499
   9.62748   9.65444     0.050     25396      5500
   9.62714   9.65412     0.050     25388      5500
   9.62680   9.65378     0.050     25388      5503
   9.62646   9.65341     0.050     25400      5505
   9.62612   9.65303     0.050     25382      5503
   9.62578   9.65265     0.050     25378      5507
   9.62544   9.65228     0.050     25378      5509
   9.62510   9.65192     0.050     25376      5510
   9.62476   9.65157     0.050     25368      5508
   9.62442   9.65121     0.050     25381      5512
   9.62408   9.65083     0.050     25386      5515
   9.62374   9.65045     0.050     25374      5514
   9.62340   9.65008     0.050     25386      5516
   9.62306   9.64973     0.050     25384      5519
   9.62272   9.64938     0.050     25371      5517
   9.62238   9.64905     0.050     25360      5517
   9.62204   9.64872     0.050     25375      5520
   9.62170   9.64838     0.050     25359      5519
   9.62136   9.64806     0.050     25352      5520
   9.62102   9.64773     0.050     25370      5524
   9.62068   9.64742     0.050     25379      5526
   9.62034   9.64713     0.050     25363      5526
   9.62000   9.64686     0.050     25365      5525
   9.61966   9.64658     0.050     25360      5528
   9.61932   9.64631     0.050     25365      5530
   9.61898   9.64603     0.050     25353      5527
   9.61864   9.64574     0.050     25377      5533
   9.61830   9.64544     0.050     25371      5534
   9.61796   9.64514     0.050     25350      5532
   9.61762   9.64485     0.050     25363      5535
   9.61728   9.64455     0.050     25367      5538
   9.61694   9.64423     0.050     25357      5537
   9.61660   9.64390     0.050     25352      5539
   9.61626   9.64353     0.050     25368      5539
   9.61592   9.64315     0.050     25371      5543
   9.61558   9.64277     0.050     25357      5540
   9.61524   9.64240     0.050     25361      5544
   9.61490   9.64204     0.050     25358      5544
   9.61456   9.64169     0.050     25357      5543
   9.61422   9.64133     0.050     25350      5544
   9.61388   9.64096     0.050     25357      5546
   9.61354   9.64058     0.050     25362      5551
   9.61320   9.64020     0.050     25342      5547
   9.61286   9.63984     0.050     25357      5548
   9.61252   9.63950     0.050     25345      5549
   9.61218   9.63916     0.050     25347      5550
   9.61184   9.63883     0.050     25347      5551
   9.61150   9.63849     0.050     25354      5554
   9.61116   9.63816     0.050     25352      5555
   9.61082   9.63784     0.050     25336      5555
   9.61048   9.63752     0.050     25353      5557
   9.61014   9.63722     0.050     25346      5555
   9.60980   9.63694     0.050     25347      5558
   9.60946   9.63667     0.050     25332      5558
   9.60912   9.63640     0.050     25355      5563
   9.60878   9.63612     0.050     25350      5562
   9.60844   9.63583     0.050     25349      5563
   9.60810   9.63553     0.050     25348      5563
   9.60776   9.63523     0.050     25341      5565
   9.60742   9.63494     0.050     25333      5563
   9.60708   9.63464     0.050     25343      5563
   9.60674   9.63433     0.050     25337      5567
   9.60640   9.63400     0.050     25332      5568
   9.60606   9.63364     0.050     25328      5567
   9.60572   9.63327     0.050     25342      5568
   9.60538   9.63289     0.050     25336      5569
   9.60504   9.63252     0.050     25330      5572
   9.60470   9.63215     0.050     25325      5572
   9.60436   9.63180     0.050     25331      5573
   9.60402   9.63143     0.050     25338      5574
   9.60368   9.63106     0.050     25334      5574
   9.60334   9.63068     0.050     25327      5576
   9.60300   9.63030     0.050     25340      5578
   9.60266   9.62993     0.050     25330      5576
   9.60232   9.62958     0.050     25339      5579
   9.60198   9.62924     0.050     25342      5582
   9.60164   9.62891     0.050     25333      5581
   9.60130   9.62857     0.050     25326      5582
   9.60096   9.62824     0.050     25339      5583
   9.60062   9.62791     0.050     25323      5583
   9.60028   9.62759     0.050     25330      5586
   9.59994   9.62729     0.050     25338      5586
   9.59960   9.62701     0.050     25316      5585
   9.59926   9.62673     0.050     25323      5588
   9.59892   9.62646     0.050     25320      5589
   9.59858   9.62618     0.050     25314      5588
   9.59824   9.62589     0.050     25323      5590
   9.59790   9.62560     0.050     25318      5591
   9.59756   9.62530     0.050     25323      5593
   9.59722   9.62500     0.050     25331      5594
   9.59688   9.62471     0.050     25327      5596
   9.59654   9.62440     0.050     25323      5595
   9.59620   9.62408     0.050     25309      5592
   9.59586   9.62373     0.050     25307      5594
   9.59552   9.62336     0.050     25335      5597
   9.59518   9.62297     0.050     25333      5602
   9.59484   9.62260     0.050     25295      5595
   9.59450   9.62223     0.050     25315      5600
   9.59416   9.62188     0.050     25322      5603
   9.59382   9.62152     0.050     25311      5601
   9.59348   9.62115     0.050     25325      5603
   9.59314   9.62077     0.050     25329      5609
   9.59280   9.62040     0.050     25326      5606
   9.59246   9.62003     0.050     25294      5604
   9.59212   9.61968     0.050     25323      5608
   9.59178   9.61934     0.050     25306      5608
   9.59144   9.61900     0.050     25304      5608
   9.59110   9.61868     0.050     25301      5606
   9.59076   9.61835     0.050     25315      5611
   9.59042   9.61801     0.050     25304      5613
   9.59008   9.61769     0.050     25298      5609
   9.58974   9.61738     0.050     25318      5613
   9.58940   9.61709     0.050     25309      5615
   9.58906   9.61681     0.050     25287      5612
   9.58872   9.61654     0.050     25303      5615
   9.58838   9.61627     0.050     25300      5615
   9.58804   9.61599     0.050     25292      5615
   9.58770   9.61569     0.050     25306      5619
   9.58736   9.61540     0.050     25305      5621
   9.58702   9.61510     0.050     25294      5620
   9.58668   9.61481     0.050     25295      5619
   9.58634   9.61450     0.050     25301      5622
   9.58600   9.61418     0.050     25306      5624
   9.58566   9.61384     0.050     25296      5624
   9.58532   9.61347     0.050     25302      5625
   9.58498   9.61309     0.050     25310      5628
   9.58464   9.61271     0.050     25297      5626
   9.58430   9.61234     0.050     25293      5627
   9.58396   9.61198     0.050     25313      5632
   9.58362   9.61162     0.050     25306      5632
   9.58328   9.61126     0.050     25289      5629
   9.58294   9.61088     0.050     25306      5634
   9.58260   9.61050     0.050     25311      5636
   9.58226   9.61013     0.050     25283      5631
   9.58192   9.60978     0.050     25302      5636
   9.58158   9.60943     0.050     25307      5638
   9.58124   9.60909     0.050     25295      5636
   9.58090   9.60876     0.050     25284      5637
   9.58056   9.60843     0.050     25300      5641
   9.58022   9.60810     0.050     25289      5638
   9.57988   9.60777     0.050     25276      5639
   9.57954   9.60746     0.050     25289      5641
   9.57920   9.60716     0.050     25299      5646
   9.57886   9.60689     0.050     25255      5638
   9.57852   9.60662     0.050     25290      5644
   9.57818   9.60634     0.050     25283      5646
   9.57784   9.60606     0.050     25274      5644
   9.57750   9.60577     0.050     25271      5646
   9.57716   9.60547     0.050     25295      5651
   9.57682   9.60517     0.050     25267      5647
   9.57648   9.60488     0.050     25259      5647
   9.57614   9.60458     0.050     25251      5646
   9.57580   9.60427     0.050     25256      5646
   9.57546   9.60393     0.050     25219      5642
   9.57512   9.60356     0.050     25216      5643
   9.57478   9.60318     0.050     25240      5647
   9.57444   9.60280     0.050     25217      5643
   9.57410   9.60243     0.050     25198      5641
   9.57376   9.60207     0.050     25248      5651
   9.57342   9.60170     0.050     25249      5653
   9.57308   9.60134     0.050     25229      5652
   9.57274   9.60097     0.050     25266      5661
   9.57240   9.60059     0.050     25282      5664
   9.57206   9.60021     0.050     25264      5663
   9.57172   9.59985     0.050     25267      5664
   9.57138   9.59950     0.050     25292      5672
   9.57104   9.59916     0.050     25286      5670
   9.57070   9.59883     0.050     25258      5667
   9.57036   9.59849     0.050     25279      5673
   9.57002   9.59816     0.050     25286      5676
   9.56968   9.59784     0.050     25256      5671
   9.56934   9.59752     0.050     25271      5674
   9.56900   9.59723     0.050     25297      5680
   9.56866   9.59694     0.050     25244      5671
   9.56832   9.59667     0.050     25226      5669
   9.56798   9.59640     0.050     25245      5673
   9.56764   9.59612     0.050     25227      5671
   9.56730   9.59583     0.050     25205      5667
   9.56696   9.59553     0.050     25214      5670
   9.56662   9.59523     0.050     25232      5674
   9.56628   9.59494     0.050     25201      5670
   9.56594   9.59464     0.050     25218      5676
   9.56560   9.59433     0.050     25246      5681
   9.56526   9.59400     0.050     25252      5686
   9.56492   9.59364     0.050     25236      5685
   9.56458   9.59327     0.050     25270      5692
   9.56424   9.59289     0.050     25266      5691
   9.56390   9.59251     0.050     25253      5691
   9.56356   9.59215     0.050     25241      5692
   9.56322   9.59179     0.050     25263      5696
   9.56288   9.59144     0.050     25259      5697
   9.56254   9.59107     0.050     25245      5694
   9.56220   9.59068     0.050     25268      5701
   9.56186   9.59031     0.050     25261      5702
   9.56152   9.58994     0.050     25250      5699
   9.56118   9.58959     0.050     25253      5703
   9.56084   9.58926     0.050     25254      5704
   9.56050   9.58892     0.050     25224      5700
   9.56016   9.58859     0.050     25219      5701
   9.55982   9.58826     0.050     25209      5700
   9.55948   9.58793     0.050     25202      5698
   9.55914   9.58761     0.050     25187      5698
   9.55880   9.58731     0.050     25186      5697
   9.55846   9.58703     0.050     25186      5698
   9.55812   9.58675     0.050     25185      5698
   9.55778   9.58647     0.050     25198      5704
   9.55744   9.58620     0.050     25204      5706
   9.55710   9.58591     0.050     25220      5712
   9.55676   9.58562     0.050     25229      5716
   9.55642   9.58532     0.050     25243      5718
   9.55608   9.58502     0.050     25228      5717
   9.55574   9.58472     0.050     25243      5724
   9.55540   9.58442     0.050     25237      5722
   9.55506   9.58410     0.050     25251      5727
   9.55472   9.58375     0.050     25230      5724
   9.55438   9.58337     0.050     25251      5728
   9.55404   9.58298     0.050     25231      5727
   9.55370   9.58261     0.050     25227      5728
   9.55336   9.58225     0.050     25206      5725
   9.55302   9.58189     0.050     25215      5728
   9.55268   9.58153     0.050     25184      5721
   9.55234   9.58117     0.050     25172      5720
   9.55200   9.58079     0.050     25189      5725
   9.55166   9.58041     0.050     25175      5724
   9.55132   9.58004     0.050     25165      5725
   9.55098   9.57968     0.050     25180      5727
   9.55064   9.57934     0.050     25207      5734
   9.55030   9.57901     0.050     25202      5735
   9.54996   9.57868     0.050     25206      5739
   9.54962   9.57834     0.050     25232      5743
   9.54928   9.57801     0.050     25245      5748
   9.54894   9.57769     0.050     25220      5746
   9.54860   9.57738     0.050     25217      5749
   9.54826   9.57709     0.050     25242      5752
   9.54792   9.57681     0.050     25225      5753
   9.54758   9.57654     0.050     25222      5751
   9.54724   9.57626     0.050     25231      5757
   9.54690   9.57598     0.050     25228      5756
   9.54656   9.57568     0.050     25220      5757
   9.54622   9.57539     0.050     25233      5761
   9.54588   9.57509     0.050     25224      5762
   9.54554   9.57479     0.050     25216      5760
   9.54520   9.57449     0.050     25207      5760
   9.54486   9.57417     0.050     25223      5765
   9.54452   9.57382     0.050     25230      5768
   9.54418   9.57345     0.050     25208      5762
   9.54384   9.57307     0.050     25227      5768
   9.54350   9.57268     0.050     25234      5772
   9.54316   9.57231     0.050     25222      5769
   9.54282   9.57196     0.050     25219      5772
   9.54248   9.57160     0.050     25228      5775
   9.54214   9.57123     0.050     25225      5778
   9.54180   9.57086     0.050     25208      5774
   9.54146   9.57047     0.050     25226      5779
   9.54112   9.57010     0.050     25216      5779
   9.54078   9.56975     0.050     25217      5779
   9.54044   9.56940     0.050     25219      5782
   9.54010   9.56907     0.050     25224      5785
   9.53976   9.56873     0.050     25218      5782
   9.53942   9.56840     0.050     25214      5784
   9.53908   9.56807     0.050     25213      5787
   9.53874   9.56775     0.050     25214      5789
   9.53840   9.56744     0.050     25201      5788
   9.53806   9.56714     0.050     25212      5790
   9.53772   9.56687     0.050     25214      5793
   9.53738   9.56660     0.050     25198      5791
   9.53704   9.56632     0.050     25213      5794
   9.53670   9.56603     0.050     25218      5797
   9.53636   9.56574     0.050     25210      5798
   9.53602   9.56545     0.050     25204      5799
   9.53568   9.56516     0.050     25208      5801
   9.53534   9.56486     0.050     25204      5800
   9.53500   9.56456     0.050     25206      5804
   9.53466   9.56424     0.050     25205      5804
   9.53432   9.56390     0.050     25204      5807
   9.53398   9.56354     0.050     25194      5805
   9.53364   9.56316     0.050     25197      5807
   9.53330   9.56278     0.050     25193      5807
   9.53296   9.56241     0.050     25212      5812
   9.53262   9.56206     0.050     25192      5812
   9.53228   9.56170     0.050     25201      5814
   9.53194   9.56134     0.050     25193      5813
   9.53160   9.56096     0.050     25189      5814
   9.53126   9.56058     0.050     25198      5818
   9.53092   9.56021     0.050     25196      5818
   9.53058   9.55985     0.050     25192      5818
   9.53024   9.55950     0.050     25191      5819
   9.52990   9.55916     0.050     25201      5822
   9.52956   9.55883     0.050     25178      5820
   9.52922   9.55850     0.050     25193      5825
   9.52888   9.55817     0.050     25191      5826
   9.52854   9.55784     0.050     25189      5826
   9.52820   9.55753     0.050     25181      5828
   9.52786   9.55723     0.050     25199      5832
   9.52752   9.55694     0.050     25201      5833
   9.52718   9.55667     0.050     25196      5833
   9.52684   9.55640     0.050     25191      5835
   9.52650   9.55612     0.050     25195      5838
   9.52616   9.55583     0.050     25191      5836
   9.52582   9.55553     0.050     25180      5836
   9.52548   9.55524     0.050     25185      5839
   9.52514   9.55494     0.050     25184      5841
   9.52480   9.55465     0.050     25172      5837
   9.52446   9.55433     0.050     25180      5841
   9.52412   9.55400     0.050     25179      5846
   9.52378   9.55365     0.050     25184      5844
   9.52344   9.55327     0.050     25175      5847
   9.52310   9.55289     0.050     25185      5849
   9.52276   9.55252     0.050     25184      5851
   9.52242   9.55215     0.050     25181      5851
   9.52208   9.55179     0.050     25181      5852
   9.52174   9.55143     0.050     25188      5856
   9.52140   9.55106     0.050     25171      5854
   9.52106   9.55068     0.050     25174      5856
   9.52072   9.55030     0.050     25182      5859
   9.52038   9.54994     0.050     25175      5861
   9.52004   9.54959     0.050     25157      5857
   9.51970   9.54925     0.050     25162      5858
   9.51936   9.54892     0.050     25178      5864
   9.51902   9.54859     0.050     25155      5861
   9.51868   9.54825     0.050     25138      5859
   9.51834   9.54792     0.050     25157      5863
   9.51800   9.54760     0.050     25150      5862
   9.51766   9.54730     0.050     25138      5863
   9.51732   9.54701     0.050     25148      5867
   9.51698   9.54673     0.050     25162      5871
   9.51664   9.54646     0.050     25137      5868
   9.51630   9.54618     0.050     25148      5871
   9.51596   9.54589     0.050     25145      5871
   9.51562   9.54560     0.050     25145      5873
   9.51528   9.54530     0.050     25125      5871
   9.51494   9.54500     0.050     25148      5874
   9.51460   9.54470     0.050     25147      5878
   9.51426   9.54440     0.050     25128      5875
   9.51392   9.54407     0.050     25135      5877
   9.51358   9.54372     0.050     25150      5882
   9.51324   9.54335     0.050     25129      5878
   9.51290   9.54296     0.050     25137      5883
   9.51256   9.54258     0.050     25146      5886
   9.51222   9.54222     0.050     25126      5884
   9.51188   9.54186     0.050     25140      5886
   9.51154   9.54150     0.050     25154      5891
   9.51120   9.54114     0.050     25142      5892
   9.51086   9.54076     0.050     25129      5890
   9.51052   9.54038     0.050     25148      5896
   9.51018   9.54002     0.050     25155      5898
   9.50984   9.53967     0.050     25133      5894
   9.50950   9.53932     0.050     25152      5898
   9.50916   9.53899     0.050     25152      5901
   9.50882   9.53865     0.050     25127      5898
   9.50848   9.53832     0.050     25136      5900
   9.50814   9.53799     0.050     25177      5910
   9.50780   9.53767     0.050     25150      5906
   9.50746   9.53737     0.050     25125      5902
   9.50712   9.53708     0.050     25144      5910
   9.50678   9.53681     0.050     25150      5912
   9.50644   9.53654     0.050     25123      5909
   9.50610   9.53626     0.050     25136      5911
   9.50576   9.53597     0.050     25154      5917
   9.50542   9.53568     0.050     25124      5911
   9.50508   9.53539     0.050     25111      5910
   9.50474   9.53509     0.050     25157      5920
   9.50440   9.53479     0.050     25132      5919
   9.50406   9.53449     0.050     25109      5913
   9.50372   9.53417     0.050     25152      5924
   9.50338   9.53383     0.050     25143      5926
   9.50304   9.53346     0.050     25090      5915
   9.50270   9.53308     0.050     25118      5921
   9.50236   9.53270     0.050     25166      5932
   9.50202   9.53233     0.050     25117      5923
   9.50168   9.53197     0.050     25110      5924
   9.50134   9.53162     0.050     25140      5933
   9.50100   9.53125     0.050     25135      5932
   9.50066   9.53087     0.050     25095      5927
   9.50032   9.53049     0.050     25135      5936
   9.49998   9.53012     0.050     25149      5941
   9.49964   9.52976     0.050     25104      5931
   9.49930   9.52942     0.050     25115      5935
   9.49896   9.52908     0.050     25137      5941
   9.49862   9.52875     0.050     25114      5938
   9.49828   9.52842     0.050     25104      5937
   9.49794   9.52809     0.050     25122      5942
   9.49760   9.52776     0.050     25118      5944
   9.49726   9.52745     0.050     25081      5939
   9.49692   9.52716     0.050     25119      5945
   9.49658   9.52688     0.050     25133      5947
   9.49624   9.52661     0.050     25110      5947
   9.49590   9.52634     0.050     25105      5945
   9.49556   9.52606     0.050     25121      5953
   9.49522   9.52576     0.050     25097      5950
   9.49488   9.52546     0.050     25084      5947
   9.49454   9.52517     0.050     25103      5954
   9.49420   9.52488     0.050     25120      5957
   9.49386   9.52458     0.050     25076      5950
   9.49352   9.52426     0.050     25079      5951
   9.49318   9.52393     0.050     25088      5951
   9.49284   9.52357     0.050     25016      5940
   9.49250   9.52318     0.050     24999      5935
   9.49216   9.52280     0.050     24984      5933
   9.49182   9.52243     0.050     24969      5931
   9.49148   9.52207     0.050     24943      5927
   9.49114   9.52171     0.050     24957      5931
   9.49080   9.52135     0.050     24978      5938
   9.49046   9.52098     0.050     24968      5937
   9.49012   9.52059     0.050     25005      5946
   9.48978   9.52022     0.050     25061      5963
   9.48944   9.51986     0.050     25074      5967
   9.48910   9.51951     0.050     25085      5971
   9.48876   9.51917     0.050     25144      5985
   9.48842   9.51883     0.050     25123      5984
   9.48808   9.51850     0.050     25117      5982
   9.48774   9.51816     0.050     25123      5986
   9.48740   9.51783     0.050     25132      5989
   9.48706   9.51751     0.050     25110      5986
   9.48672   9.51722     0.050     25101      5987
   9.48638   9.51694     0.050     25127      5994
   9.48604   9.51667     0.050     25113      5990
   9.48570   9.51640     0.050     25090      5987
   9.48536   9.51611     0.050     25121      5995
   9.48502   9.51582     0.050     25119      5997
   9.48468   9.51553     0.050     25077      5989
   9.48434   9.51523     0.050     25100      5996
   9.48400   9.51493     0.050     25121      6000
   9.48366   9.51464     0.050     25100      5998
   9.48332   9.51433     0.050     25087      5994
   9.48298   9.51399     0.050     25113      6002
   9.48264   9.51364     0.050     25111      6003
   9.48230   9.51326     0.050     25082      6000
   9.48196   9.51288     0.050     25105      6005
   9.48162   9.51251     0.050     25118      6010
   9.48128   9.51215     0.050     25093      6006
   9.48094   9.51179     0.050     25088      6007
   9.48060   9.51143     0.050     25111      6012
   9.48026   9.51105     0.050     25104      6012
   9.47992   9.51067     0.050     25088      6010
   9.47958   9.51030     0.050     25095      6015
   9.47924   9.50993     0.050     25114      6017
   9.47890   9.50959     0.050     25072      6012
   9.47856   9.50925     0.050     25103      6018
   9.47822   9.50891     0.050     25107      6018
   9.47788   9.50858     0.050     25094      6020
   9.47754   9.50825     0.050     25083      6019
   9.47720   9.50792     0.050     25092      6023
   9.47686   9.50760     0.050     25088      6023
   9.47652   9.50730     0.050     25084      6024
   9.47618   9.50701     0.050     25080      6025
   9.47584   9.50674     0.050     25100      6027
   9.47550   9.50647     0.050     25092      6030
   9.47516   9.50619     0.050     25073      6025
   9.47482   9.50590     0.050     25088      6030
   9.47448   9.50561     0.050     25074      6031
   9.47414   9.50531     0.050     25092      6033
   9.47380   9.50501     0.050     25089      6035
   9.47346   9.50472     0.050     25084      6035
   9.47312   9.50441     0.050     25091      6037
   9.47278   9.50409     0.050     25081      6036
   9.47244   9.50374     0.050     25071      6039
   9.47210   9.50337     0.050     25075      6040
   9.47176   9.50298     0.050     25071      6040
   9.47142   9.50260     0.050     25070      6041
   9.47108   9.50224     0.050     25072      6042
   9.47074   9.50188     0.050     25066      6042
   9.47040   9.50153     0.050     25069      6044
   9.47006   9.50116     0.050     25070      6046
   9.46972   9.50078     0.050     25080      6047
   9.46938   9.50040     0.050     25063      6045
   9.46904   9.50004     0.050     25051      6045
   9.46870   9.49968     0.050     25038      6043
   9.46836   9.49934     0.050     25019      6040
   9.46802   9.49900     0.050     24972      6032
   9.46768   9.49867     0.050     24975      6033
   9.46734   9.49834     0.050     24966      6031
   9.46700   9.49801     0.050     24956      6031
   9.46666   9.49769     0.050     24962      6032
   9.46632   9.49738     0.050     24966      6035
   9.46598   9.49709     0.050     24993      6044
   9.46564   9.49682     0.050     24995      6046
   9.46530   9.49654     0.050     25049      6059
   9.46496   9.49627     0.050     25052      6061
   9.46462   9.49598     0.050     25057      6066
   9.46428   9.49569     0.050     25057      6067
   9.46394   9.49539     0.050     25055      6067
   9.46360   9.49510     0.050     25055      6069
   9.46326   9.49480     0.050     25059      6071
   9.46292   9.49450     0.050     25045      6070
   9.46258   9.49418     0.050     25040      6069
   9.46224   9.49384     0.050     25018      6066
   9.46190   9.49347     0.050     25010      6064
   9.46156   9.49309     0.050     25010      6067
   9.46122   9.49271     0.050     25008      6065
   9.46088   9.49234     0.050     25006      6069
   9.46054   9.49198     0.050     25017      6071
   9.46020   9.49162     0.050     25000      6069
   9.45986   9.49125     0.050     25029      6076
   9.45952   9.49087     0.050     25032      6080
   9.45918   9.49049     0.050     25045      6085
   9.45884   9.49012     0.050     25044      6084
   9.45850   9.48976     0.050     25058      6088
   9.45816   9.48941     0.050     25043      6087
   9.45782   9.48908     0.050     25037      6088
   9.45748   9.48874     0.050     25034      6090
   9.45714   9.48841     0.050     25028      6086
   9.45680   9.48808     0.050     25014      6086
   9.45646   9.48776     0.050     25009      6087
   9.45612   9.48744     0.050     25023      6091
   9.45578   9.48715     0.050     25024      6090
   9.45544   9.48688     0.050     25010      6091
   9.45510   9.48660     0.050     25026      6094
   9.45476   9.48633     0.050     25027      6097
   9.45442   9.48605     0.050     25031      6098
   9.45408   9.48576     0.050     25041      6104
   9.45374   9.48546     0.050     25049      6105
   9.45340   9.48516     0.050     25031      6104
   9.45306   9.48487     0.050     25045      6108
   9.45272   9.48457     0.050     25049      6110
   9.45238   9.48426     0.050     25029      6107
   9.45204   9.48392     0.050     25020      6107
   9.45170   9.48356     0.050     25015      6105
   9.45136   9.48317     0.050     25019      6107
   9.45102   9.48279     0.050     24992      6104
   9.45068   9.48242     0.050     24995      6106
   9.45034   9.48206     0.050     25012      6111
   9.45000   9.48171     0.050     24990      6109
   9.44966   9.48135     0.050     24996      6109
   9.44932   9.48097     0.050     25025      6117
   9.44898   9.48059     0.050     25023      6116
   9.44864   9.48022     0.050     25017      6119
   9.44830   9.47986     0.050     25032      6121
   9.44796   9.47951     0.050     25033      6125
   9.44762   9.47917     0.050     25000      6119
   9.44728   9.47884     0.050     25011      6122
   9.44694   9.47851     0.050     25003      6123
   9.44660   9.47818     0.050     24981      6118
   9.44626   9.47785     0.050     24970      6116
   9.44592   9.47753     0.050     24987      6122
   9.44558   9.47723     0.050     24981      6121
   9.44524   9.47695     0.050     24975      6122
   9.44490   9.47668     0.050     24990      6126
   9.44456   9.47641     0.050     25001      6132
   9.44422   9.47613     0.050     25005      6132
   9.44388   9.47584     0.050     25017      6137
   9.44354   9.47554     0.050     25042      6142
   9.44320   9.47525     0.050     25023      6142
   9.44286   9.47495     0.050     25015      6142
   9.44252   9.47466     0.050     25035      6151
   9.44218   9.47435     0.050     25029      6146
   9.44184   9.47402     0.050     25007      6143
   9.44150   9.47366     0.050     25023      6147
   9.44116   9.47328     0.050     24989      6140
   9.44082   9.47290     0.050     24939      6131
   9.44048   9.47253     0.050     24935      6129
   9.44014   9.47217     0.050     24927      6127
   9.43980   9.47181     0.050     24910      6127
   9.43946   9.47145     0.050     24902      6126
   9.43912   9.47108     0.050     24924      6134
   9.43878   9.47070     0.050     24920      6133
   9.43844   9.47032     0.050     24924      6136
   9.43810   9.46996     0.050     24967      6146
   9.43776   9.46961     0.050     24996      6157
   9.43742   9.46927     0.050     24995      6161
   9.43708   9.46894     0.050     25007      6161
   9.43674   9.46860     0.050     25027      6167
   9.43640   9.46827     0.050     25004      6164
   9.43606   9.46794     0.050     24999      6164
   9.43572   9.46762     0.050     25018      6171
   9.43538   9.46732     0.050     25020      6171
   9.43504   9.46704     0.050     24985      6164
   9.43470   9.46676     0.050     25016      6175
   9.43436   9.46649     0.050     25005      6173
   9.43402   9.46621     0.050     24997      6173
   9.43368   9.46593     0.050     24994      6174
   9.43334   9.46563     0.050     25025      6182
   9.43300   9.46534     0.050     25004      6179
   9.43266   9.46504     0.050     24998      6177
   9.43232   9.46474     0.050     25004      6181
   9.43198   9.46443     0.050     25024      6187
   9.43164   9.46411     0.050     24988      6179
   9.43130   9.46376     0.050     25009      6186
   9.43096   9.46338     0.050     25013      6189
   9.43062   9.46300     0.050     24997      6185
   9.43028   9.46262     0.050     24984      6184
   9.42994   9.46225     0.050     25015      6191
   9.42960   9.46189     0.050     25005      6192
   9.42926   9.46153     0.050     24989      6192
   9.42892   9.46116     0.050     24993      6194
   9.42858   9.46078     0.050     24999      6197
   9.42824   9.46041     0.050     24981      6192
   9.42790   9.46004     0.050     24977      6194
   9.42756   9.45969     0.050     25009      6203
   9.42722   9.45934     0.050     24982      6198
   9.42688   9.45901     0.050     24976      6198
