  9809     SPring-8 14b2 
 Ir-L21_IrO2_Si  20.07.15 17:56 - 20.07.15 18:08
 IrO2                                                                            
 Ring :   8.0 GeV    99.6 mA -   99.5 mA
 Mono :   SI(311)       D=  1.63747 A    Initial angle= 17.83300 deg
 14b2      Transmission( 2)   Repetition=  1     Points= 6554
 Param file :                 angle axis (1)     Block =    1

 Block      Init-ang  final-ang     Step/deg     Time/s       Num
     1       17.64500  14.67000    -0.000460       0.10      6554
 Ortec( 0)     NDCH = 3
  Angle(c)  Angle(o)    time/s         2         3
      Mode         0         0         1         2
    Offset         0         0    55.800    60.800
  16.16380  16.21030     0.100      6927     23769
  16.16334  16.20980     0.100      6935     23789
  16.16288  16.20931     0.100      6919     23737
  16.16242  16.20882     0.100      6929     23768
  16.16196  16.20831     0.100      6917     23722
  16.16150  16.20780     0.100      6930     23784
  16.16104  16.20730     0.100      6929     23766
  16.16058  16.20683     0.100      6918     23736
  16.16012  16.20637     0.100      6943     23813
  16.15966  16.20591     0.100      6923     23773
  16.15920  16.20545     0.100      6938     23799
  16.15874  16.20501     0.100      6923     23765
  16.15828  16.20460     0.100      6931     23796
  16.15782  16.20422     0.100      6932     23785
  16.15736  16.20385     0.100      6931     23793
  16.15690  16.20347     0.100      6938     23814
  16.15644  16.20306     0.100      6937     23805
  16.15598  16.20266     0.100      6941     23835
  16.15552  16.20226     0.100      6939     23827
  16.15506  16.20185     0.100      6933     23808
  16.15460  16.20140     0.100      6942     23856
  16.15414  16.20092     0.100      6932     23805
  16.15368  16.20040     0.100      6932     23812
  16.15322  16.19990     0.100      6942     23837
  16.15276  16.19942     0.100      6939     23828
  16.15230  16.19894     0.100      6946     23851
  16.15184  16.19844     0.100      6934     23828
  16.15138  16.19792     0.100      6935     23832
  16.15092  16.19742     0.100      6941     23851
  16.15046  16.19694     0.100      6935     23825
  16.15000  16.19649     0.100      6949     23871
  16.14954  16.19603     0.100      6932     23812
  16.14908  16.19558     0.100      6954     23893
  16.14862  16.19513     0.100      6952     23874
  16.14816  16.19472     0.100      6929     23813
  16.14770  16.19433     0.100      6941     23859
  16.14724  16.19396     0.100      6927     23800
  16.14678  16.19358     0.100      6949     23881
  16.14632  16.19319     0.100      6946     23872
  16.14586  16.19278     0.100      6935     23850
  16.14540  16.19237     0.100      6950     23886
  16.14494  16.19197     0.100      6937     23845
  16.14448  16.19154     0.100      6947     23885
  16.14402  16.19106     0.100      6924     23809
  16.14356  16.19055     0.100      6938     23852
  16.14310  16.19005     0.100      6948     23871
  16.14264  16.18956     0.100      6945     23880
  16.14218  16.18908     0.100      6954     23897
  16.14172  16.18859     0.100      6932     23836
  16.14126  16.18807     0.100      6948     23891
  16.14080  16.18756     0.100      6941     23874
  16.14034  16.18707     0.100      6940     23851
  16.13988  16.18661     0.100      6955     23912
  16.13942  16.18616     0.100      6954     23896
  16.13896  16.18570     0.100      6953     23882
  16.13850  16.18526     0.100      6972     23948
  16.13804  16.18483     0.100      6957     23895
  16.13758  16.18444     0.100      6953     23889
  16.13712  16.18406     0.100      6947     23861
  16.13666  16.18369     0.100      6937     23828
  16.13620  16.18329     0.100      6956     23888
  16.13574  16.18289     0.100      6949     23871
  16.13528  16.18248     0.100      6968     23903
  16.13482  16.18208     0.100      6949     23847
  16.13436  16.18166     0.100      6950     23867
  16.13390  16.18120     0.100      6951     23855
  16.13344  16.18069     0.100      6942     23827
  16.13298  16.18018     0.100      6961     23879
  16.13252  16.17968     0.100      6951     23856
  16.13206  16.17920     0.100      6955     23869
  16.13160  16.17871     0.100      6960     23868
  16.13114  16.17819     0.100      6959     23867
  16.13068  16.17767     0.100      6959     23859
  16.13022  16.17718     0.100      6956     23841
  16.12976  16.17671     0.100      6962     23880
  16.12930  16.17626     0.100      6959     23850
  16.12884  16.17581     0.100      6963     23852
  16.12838  16.17536     0.100      6963     23867
  16.12792  16.17493     0.100      6959     23850
  16.12746  16.17452     0.100      6962     23849
  16.12700  16.17414     0.100      6961     23861
  16.12654  16.17377     0.100      6975     23892
  16.12608  16.17338     0.100      6971     23882
  16.12562  16.17298     0.100      6972     23886
  16.12516  16.17257     0.100      6951     23819
  16.12470  16.17217     0.100      6960     23834
  16.12424  16.17176     0.100      6964     23867
  16.12378  16.17131     0.100      6969     23873
  16.12332  16.17082     0.100      6961     23847
  16.12286  16.17030     0.100      6960     23842
  16.12240  16.16981     0.100      6966     23861
  16.12194  16.16932     0.100      6960     23849
  16.12148  16.16884     0.100      6962     23852
  16.12102  16.16833     0.100      6952     23833
  16.12056  16.16781     0.100      6974     23877
  16.12010  16.16732     0.100      6954     23836
  16.11964  16.16685     0.100      6970     23871
  16.11918  16.16640     0.100      6961     23853
  16.11872  16.16594     0.100      6967     23877
  16.11826  16.16549     0.100      6973     23891
  16.11780  16.16504     0.100      6960     23858
  16.11734  16.16463     0.100      6977     23915
  16.11688  16.16426     0.100      6964     23861
  16.11642  16.16389     0.100      6969     23900
  16.11596  16.16350     0.100      6968     23900
  16.11550  16.16310     0.100      6960     23859
  16.11504  16.16270     0.100      6976     23928
  16.11458  16.16230     0.100      6969     23909
  16.11412  16.16189     0.100      6988     23980
  16.11366  16.16145     0.100      6971     23918
  16.11320  16.16097     0.100      6983     23973
  16.11274  16.16045     0.100      6982     23965
  16.11228  16.15995     0.100      6971     23942
  16.11182  16.15946     0.100      6979     23966
  16.11136  16.15898     0.100      6969     23958
  16.11090  16.15848     0.100      6973     23954
  16.11044  16.15796     0.100      6978     23992
  16.10998  16.15746     0.100      6978     23987
  16.10952  16.15698     0.100      6987     24034
  16.10906  16.15652     0.100      6973     23987
  16.10860  16.15607     0.100      6977     24013
  16.10814  16.15561     0.100      6979     24035
  16.10768  16.15516     0.100      6981     24049
  16.10722  16.15474     0.100      6998     24094
  16.10676  16.15435     0.100      6981     24041
  16.10630  16.15398     0.100      6989     24091
  16.10584  16.15360     0.100      6992     24110
  16.10538  16.15321     0.100      6987     24095
  16.10492  16.15280     0.100      7008     24172
  16.10446  16.15240     0.100      6976     24079
  16.10400  16.15199     0.100      6994     24134
  16.10354  16.15156     0.100      6979     24110
  16.10308  16.15108     0.100      6995     24158
  16.10262  16.15057     0.100      7006     24184
  16.10216  16.15006     0.100      6981     24127
  16.10170  16.14957     0.100      7012     24229
  16.10124  16.14909     0.100      6990     24173
  16.10078  16.14860     0.100      6995     24181
  16.10032  16.14808     0.100      6989     24181
  16.09986  16.14757     0.100      6979     24149
  16.09940  16.14708     0.100      7008     24258
  16.09894  16.14662     0.100      6988     24190
  16.09848  16.14617     0.100      7006     24258
  16.09802  16.14571     0.100      6996     24233
  16.09756  16.14526     0.100      6989     24211
  16.09710  16.14484     0.100      7004     24279
  16.09664  16.14445     0.100      6985     24221
  16.09618  16.14407     0.100      7001     24288
  16.09572  16.14369     0.100      7002     24285
  16.09526  16.14330     0.100      6997     24279
  16.09480  16.14290     0.100      7005     24310
  16.09434  16.14249     0.100      6989     24257
  16.09388  16.14209     0.100      7005     24319
  16.09342  16.14167     0.100      7001     24306
  16.09296  16.14121     0.100      7001     24319
  16.09250  16.14071     0.100      7015     24378
  16.09204  16.14020     0.100      6990     24308
  16.09158  16.13971     0.100      7008     24377
  16.09112  16.13923     0.100      6997     24332
  16.09066  16.13874     0.100      7012     24387
  16.09020  16.13823     0.100      7014     24423
  16.08974  16.13771     0.100      6990     24341
  16.08928  16.13722     0.100      7017     24431
  16.08882  16.13675     0.100      6997     24365
  16.08836  16.13630     0.100      7005     24404
  16.08790  16.13585     0.100      7004     24407
  16.08744  16.13540     0.100      7005     24423
  16.08698  16.13496     0.100      7022     24474
  16.08652  16.13456     0.100      6991     24375
  16.08606  16.13418     0.100      7014     24467
  16.08560  16.13380     0.100      6999     24416
  16.08514  16.13341     0.100      7008     24435
  16.08468  16.13301     0.100      7022     24508
  16.08422  16.13260     0.100      7005     24449
  16.08376  16.13220     0.100      7029     24525
  16.08330  16.13179     0.100      7009     24487
  16.08284  16.13135     0.100      7019     24491
  16.08238  16.13086     0.100      7018     24514
  16.08192  16.13034     0.100      7016     24497
  16.08146  16.12984     0.100      7018     24519
  16.08100  16.12935     0.100      6999     24469
  16.08054  16.12886     0.100      7018     24542
  16.08008  16.12836     0.100      7022     24521
  16.07962  16.12785     0.100      7010     24507
  16.07916  16.12734     0.100      7019     24544
  16.07870  16.12687     0.100      7014     24521
  16.07824  16.12642     0.100      7013     24516
  16.07778  16.12596     0.100      7019     24531
  16.07732  16.12551     0.100      7012     24531
  16.07686  16.12507     0.100      7008     24508
  16.07640  16.12465     0.100      7029     24590
  16.07594  16.12426     0.100      7024     24582
  16.07548  16.12389     0.100      7010     24547
  16.07502  16.12350     0.100      7014     24557
  16.07456  16.12310     0.100      7011     24555
  16.07410  16.12269     0.100      7018     24564
  16.07364  16.12229     0.100      7020     24598
  16.07318  16.12188     0.100      7021     24601
  16.07272  16.12144     0.100      7009     24560
  16.07226  16.12095     0.100      7035     24642
  16.07180  16.12044     0.100      7023     24630
  16.07134  16.11993     0.100      7021     24618
  16.07088  16.11945     0.100      7017     24610
  16.07042  16.11896     0.100      7032     24661
  16.06996  16.11846     0.100      7033     24667
  16.06950  16.11795     0.100      7035     24680
  16.06904  16.11745     0.100      7044     24717
  16.06858  16.11697     0.100      7015     24614
  16.06812  16.11651     0.100      7020     24652
  16.06766  16.11605     0.100      7027     24686
  16.06720  16.11560     0.100      7015     24655
  16.06674  16.11515     0.100      7031     24721
  16.06628  16.11473     0.100      7015     24683
  16.06582  16.11435     0.100      7028     24708
  16.06536  16.11397     0.100      7028     24730
  16.06490  16.11359     0.100      7028     24736
  16.06444  16.11320     0.100      7024     24739
  16.06398  16.11279     0.100      7035     24770
  16.06352  16.11239     0.100      7035     24779
  16.06306  16.11199     0.100      7026     24754
  16.06260  16.11155     0.100      7025     24763
  16.06214  16.11108     0.100      7034     24807
  16.06168  16.11057     0.100      7030     24793
  16.06122  16.11006     0.100      7034     24805
  16.06076  16.10957     0.100      7030     24809
  16.06030  16.10909     0.100      7031     24817
  16.05984  16.10860     0.100      7043     24866
  16.05938  16.10808     0.100      7025     24805
  16.05892  16.10757     0.100      7054     24908
  16.05846  16.10708     0.100      7031     24849
  16.05800  16.10662     0.100      7040     24884
  16.05754  16.10617     0.100      7039     24884
  16.05708  16.10571     0.100      7036     24874
  16.05662  16.10526     0.100      7056     24955
  16.05616  16.10483     0.100      7031     24873
  16.05570  16.10444     0.100      7047     24923
  16.05524  16.10407     0.100      7033     24896
  16.05478  16.10369     0.100      7036     24912
  16.05432  16.10329     0.100      7044     24942
  16.05386  16.10288     0.100      7026     24886
  16.05340  16.10248     0.100      7050     24959
  16.05294  16.10207     0.100      7033     24913
  16.05248  16.10165     0.100      7053     24978
  16.05202  16.10119     0.100      7048     24982
  16.05156  16.10068     0.100      7029     24913
  16.05110  16.10017     0.100      7053     25007
  16.05064  16.09967     0.100      7031     24933
  16.05018  16.09919     0.100      7056     25035
  16.04972  16.09869     0.100      7049     25016
  16.04926  16.09818     0.100      7038     24982
  16.04880  16.09766     0.100      7064     25063
  16.04834  16.09717     0.100      7030     24970
  16.04788  16.09670     0.100      7053     25026
  16.04742  16.09624     0.100      7048     25030
  16.04696  16.09578     0.100      7040     24980
  16.04650  16.09533     0.100      7054     25041
  16.04604  16.09490     0.100      7043     25012
  16.04558  16.09450     0.100      7053     25048
  16.04512  16.09412     0.100      7050     25032
  16.04466  16.09374     0.100      7056     25066
  16.04420  16.09335     0.100      7057     25067
  16.04374  16.09294     0.100      7048     25036
  16.04328  16.09254     0.100      7068     25124
  16.04282  16.09213     0.100      7056     25074
  16.04236  16.09172     0.100      7063     25084
  16.04190  16.09126     0.100      7069     25122
  16.04144  16.09076     0.100      7046     25065
  16.04098  16.09025     0.100      7069     25126
  16.04052  16.08975     0.100      7050     25079
  16.04006  16.08927     0.100      7059     25099
  16.03960  16.08878     0.100      7059     25103
  16.03914  16.08827     0.100      7048     25090
  16.03868  16.08775     0.100      7060     25131
  16.03822  16.08726     0.100      7035     25053
  16.03776  16.08679     0.100      7050     25115
  16.03730  16.08633     0.100      7060     25143
  16.03684  16.08588     0.100      7053     25125
  16.03638  16.08543     0.100      7071     25193
  16.03592  16.08499     0.100      7061     25162
  16.03546  16.08458     0.100      7069     25183
  16.03500  16.08420     0.100      7069     25211
  16.03454  16.08383     0.100      7057     25168
  16.03408  16.08344     0.100      7075     25239
  16.03362  16.08304     0.100      7062     25213
  16.03316  16.08263     0.100      7074     25227
  16.03270  16.08223     0.100      7074     25242
  16.03224  16.08182     0.100      7067     25231
  16.03178  16.08138     0.100      7078     25261
  16.03132  16.08088     0.100      7061     25222
  16.03086  16.08037     0.100      7067     25253
  16.03040  16.07986     0.100      7068     25255
  16.02994  16.07938     0.100      7075     25300
  16.02948  16.07889     0.100      7075     25298
  16.02902  16.07839     0.100      7079     25313
  16.02856  16.07787     0.100      7084     25340
  16.02810  16.07737     0.100      7069     25289
  16.02764  16.07689     0.100      7068     25302
  16.02718  16.07643     0.100      7082     25369
  16.02672  16.07598     0.100      7085     25367
  16.02626  16.07553     0.100      7088     25386
  16.02580  16.07508     0.100      7077     25372
  16.02534  16.07466     0.100      7077     25368
  16.02488  16.07428     0.100      7078     25395
  16.02442  16.07390     0.100      7075     25388
  16.02396  16.07352     0.100      7085     25411
  16.02350  16.07312     0.100      7080     25396
  16.02304  16.07272     0.100      7081     25417
  16.02258  16.07231     0.100      7077     25416
  16.02212  16.07190     0.100      7079     25423
  16.02166  16.07146     0.100      7081     25444
  16.02120  16.07098     0.100      7081     25447
  16.02074  16.07046     0.100      7080     25458
  16.02028  16.06995     0.100      7082     25449
  16.01982  16.06946     0.100      7083     25470
  16.01936  16.06898     0.100      7086     25494
  16.01890  16.06848     0.100      7088     25509
  16.01844  16.06796     0.100      7091     25527
  16.01798  16.06745     0.100      7078     25470
  16.01752  16.06697     0.100      7082     25493
  16.01706  16.06650     0.100      7078     25494
  16.01660  16.06605     0.100      7078     25487
  16.01614  16.06559     0.100      7083     25530
  16.01568  16.06514     0.100      7080     25487
  16.01522  16.06472     0.100      7087     25544
  16.01476  16.06434     0.100      7095     25547
  16.01430  16.06396     0.100      7085     25524
  16.01384  16.06358     0.100      7088     25553
  16.01338  16.06318     0.100      7089     25553
  16.01292  16.06278     0.100      7093     25571
  16.01246  16.06238     0.100      7095     25587
  16.01200  16.06197     0.100      7089     25548
  16.01154  16.06153     0.100      7106     25617
  16.01108  16.06106     0.100      7088     25549
  16.01062  16.06054     0.100      7103     25608
  16.01016  16.06003     0.100      7103     25614
  16.00970  16.05955     0.100      7093     25585
  16.00924  16.05907     0.100      7092     25576
  16.00878  16.05857     0.100      7094     25589
  16.00832  16.05806     0.100      7100     25598
  16.00786  16.05754     0.100      7096     25585
  16.00740  16.05706     0.100      7101     25592
  16.00694  16.05659     0.100      7094     25591
  16.00648  16.05614     0.100      7093     25580
  16.00602  16.05568     0.100      7097     25592
  16.00556  16.05524     0.100      7099     25588
  16.00510  16.05481     0.100      7100     25595
  16.00464  16.05442     0.100      7111     25609
  16.00418  16.05404     0.100      7094     25573
  16.00372  16.05367     0.100      7111     25630
  16.00326  16.05327     0.100      7103     25620
  16.00280  16.05286     0.100      7104     25600
  16.00234  16.05246     0.100      7100     25592
  16.00188  16.05205     0.100      7099     25588
  16.00142  16.05163     0.100      7120     25647
  16.00096  16.05116     0.100      7103     25605
  16.00050  16.05065     0.100      7111     25618
  16.00004  16.05014     0.100      7108     25596
  15.99958  16.04965     0.100      7107     25604
  15.99912  16.04916     0.100      7116     25624
  15.99866  16.04867     0.100      7099     25577
  15.99820  16.04815     0.100      7111     25620
  15.99774  16.04764     0.100      7109     25604
  15.99728  16.04715     0.100      7097     25566
  15.99682  16.04668     0.100      7110     25614
  15.99636  16.04622     0.100      7108     25610
  15.99590  16.04577     0.100      7121     25654
  15.99544  16.04532     0.100      7112     25614
  15.99498  16.04488     0.100      7104     25598
  15.99452  16.04449     0.100      7118     25634
  15.99406  16.04411     0.100      7108     25616
  15.99360  16.04373     0.100      7120     25650
  15.99314  16.04334     0.100      7106     25609
  15.99268  16.04293     0.100      7116     25631
  15.99222  16.04252     0.100      7114     25631
  15.99176  16.04212     0.100      7103     25598
  15.99130  16.04170     0.100      7123     25671
  15.99084  16.04123     0.100      7106     25628
  15.99038  16.04073     0.100      7109     25635
  15.98992  16.04021     0.100      7123     25683
  15.98946  16.03971     0.100      7118     25667
  15.98900  16.03923     0.100      7136     25728
  15.98854  16.03873     0.100      7110     25637
  15.98808  16.03821     0.100      7123     25697
  15.98762  16.03770     0.100      7117     25676
  15.98716  16.03720     0.100      7120     25681
  15.98670  16.03674     0.100      7126     25711
  15.98624  16.03628     0.100      7101     25637
  15.98578  16.03583     0.100      7128     25715
  15.98532  16.03537     0.100      7119     25674
  15.98486  16.03493     0.100      7113     25697
  15.98440  16.03453     0.100      7134     25748
  15.98394  16.03415     0.100      7123     25725
  15.98348  16.03378     0.100      7134     25754
  15.98302  16.03339     0.100      7118     25721
  15.98256  16.03298     0.100      7121     25714
  15.98210  16.03258     0.100      7123     25737
  15.98164  16.03217     0.100      7107     25695
  15.98118  16.03175     0.100      7128     25763
  15.98072  16.03130     0.100      7119     25728
  15.98026  16.03081     0.100      7124     25756
  15.97980  16.03029     0.100      7123     25754
  15.97934  16.02979     0.100      7106     25708
  15.97888  16.02930     0.100      7124     25774
  15.97842  16.02881     0.100      7111     25741
  15.97796  16.02830     0.100      7117     25763
  15.97750  16.02779     0.100      7127     25785
  15.97704  16.02729     0.100      7121     25769
  15.97658  16.02682     0.100      7123     25782
  15.97612  16.02636     0.100      7133     25812
  15.97566  16.02590     0.100      7128     25799
  15.97520  16.02545     0.100      7126     25808
  15.97474  16.02501     0.100      7130     25803
  15.97428  16.02460     0.100      7138     25835
  15.97382  16.02421     0.100      7134     25838
  15.97336  16.02384     0.100      7136     25850
  15.97290  16.02346     0.100      7137     25859
  15.97244  16.02305     0.100      7132     25842
  15.97198  16.02265     0.100      7140     25875
  15.97152  16.02224     0.100      7125     25827
  15.97106  16.02183     0.100      7143     25886
  15.97060  16.02138     0.100      7134     25855
  15.97014  16.02089     0.100      7139     25889
  15.96968  16.02037     0.100      7150     25913
  15.96922  16.01986     0.100      7140     25884
  15.96876  16.01938     0.100      7157     25952
  15.96830  16.01889     0.100      7141     25898
  15.96784  16.01839     0.100      7149     25922
  15.96738  16.01787     0.100      7149     25938
  15.96692  16.01737     0.100      7142     25923
  15.96646  16.01689     0.100      7150     25953
  15.96600  16.01643     0.100      7144     25928
  15.96554  16.01597     0.100      7149     25952
  15.96508  16.01552     0.100      7150     25936
  15.96462  16.01508     0.100      7153     25970
  15.96416  16.01466     0.100      7149     25952
  15.96370  16.01427     0.100      7153     25966
  15.96324  16.01390     0.100      7149     25961
  15.96278  16.01351     0.100      7151     25990
  15.96232  16.01311     0.100      7147     25957
  15.96186  16.01269     0.100      7164     26013
  15.96140  16.01229     0.100      7144     25959
  15.96094  16.01188     0.100      7154     26012
  15.96048  16.01144     0.100      7163     26039
  15.96002  16.01095     0.100      7157     26004
  15.95956  16.01044     0.100      7163     26055
  15.95910  16.00993     0.100      7155     26021
  15.95864  16.00944     0.100      7167     26054
  15.95818  16.00896     0.100      7165     26049
  15.95772  16.00845     0.100      7154     26019
  15.95726  16.00794     0.100      7161     26061
  15.95680  16.00742     0.100      7158     26060
  15.95634  16.00694     0.100      7165     26084
  15.95588  16.00648     0.100      7154     26071
  15.95542  16.00603     0.100      7162     26083
  15.95496  16.00558     0.100      7158     26072
  15.95450  16.00513     0.100      7160     26088
  15.95404  16.00471     0.100      7175     26145
  15.95358  16.00432     0.100      7151     26063
  15.95312  16.00395     0.100      7166     26125
  15.95266  16.00356     0.100      7162     26114
  15.95220  16.00317     0.100      7172     26159
  15.95174  16.00276     0.100      7179     26183
  15.95128  16.00235     0.100      7152     26092
  15.95082  16.00195     0.100      7168     26163
  15.95036  16.00152     0.100      7148     26095
  15.94990  16.00104     0.100      7160     26143
  15.94944  16.00053     0.100      7173     26202
  15.94898  16.00002     0.100      7157     26160
  15.94852  15.99953     0.100      7179     26212
  15.94806  15.99904     0.100      7158     26160
  15.94760  15.99854     0.100      7169     26197
  15.94714  15.99803     0.100      7171     26218
  15.94668  15.99752     0.100      7155     26164
  15.94622  15.99703     0.100      7177     26253
  15.94576  15.99657     0.100      7168     26224
  15.94530  15.99611     0.100      7168     26225
  15.94484  15.99566     0.100      7158     26215
  15.94438  15.99521     0.100      7168     26243
  15.94392  15.99478     0.100      7174     26270
  15.94346  15.99439     0.100      7163     26240
  15.94300  15.99401     0.100      7168     26280
  15.94254  15.99363     0.100      7171     26273
  15.94208  15.99323     0.100      7168     26288
  15.94162  15.99283     0.100      7170     26289
  15.94116  15.99242     0.100      7152     26229
  15.94070  15.99202     0.100      7179     26348
  15.94024  15.99159     0.100      7172     26334
  15.93978  15.99112     0.100      7176     26353
  15.93932  15.99061     0.100      7184     26393
  15.93886  15.99010     0.100      7161     26296
  15.93840  15.98960     0.100      7184     26384
  15.93794  15.98912     0.100      7172     26340
  15.93748  15.98862     0.100      7167     26341
  15.93702  15.98810     0.100      7184     26406
  15.93656  15.98759     0.100      7151     26292
  15.93610  15.98710     0.100      7179     26414
  15.93564  15.98664     0.100      7167     26380
  15.93518  15.98618     0.100      7173     26390
  15.93472  15.98572     0.100      7172     26403
  15.93426  15.98527     0.100      7172     26381
  15.93380  15.98484     0.100      7184     26460
  15.93334  15.98444     0.100      7184     26463
  15.93288  15.98406     0.100      7186     26474
  15.93242  15.98368     0.100      7179     26457
  15.93196  15.98328     0.100      7181     26450
  15.93150  15.98287     0.100      7183     26483
  15.93104  15.98247     0.100      7178     26477
  15.93058  15.98207     0.100      7181     26481
  15.93012  15.98164     0.100      7179     26469
  15.92966  15.98118     0.100      7173     26473
  15.92920  15.98067     0.100      7188     26523
  15.92874  15.98015     0.100      7174     26481
  15.92828  15.97966     0.100      7174     26490
  15.92782  15.97918     0.100      7182     26510
  15.92736  15.97869     0.100      7165     26487
  15.92690  15.97817     0.100      7183     26546
  15.92644  15.97766     0.100      7178     26542
  15.92598  15.97716     0.100      7184     26559
  15.92552  15.97670     0.100      7181     26540
  15.92506  15.97625     0.100      7184     26555
  15.92460  15.97579     0.100      7193     26585
  15.92414  15.97533     0.100      7180     26555
  15.92368  15.97490     0.100      7193     26609
  15.92322  15.97450     0.100      7174     26561
  15.92276  15.97412     0.100      7182     26592
  15.92230  15.97374     0.100      7186     26621
  15.92184  15.97335     0.100      7180     26593
  15.92138  15.97295     0.100      7199     26675
  15.92092  15.97254     0.100      7192     26656
  15.92046  15.97214     0.100      7186     26648
  15.92000  15.97172     0.100      7193     26650
  15.91954  15.97127     0.100      7185     26632
  15.91908  15.97076     0.100      7186     26638
  15.91862  15.97025     0.100      7178     26611
  15.91816  15.96975     0.100      7190     26666
  15.91770  15.96927     0.100      7184     26644
  15.91724  15.96878     0.100      7190     26673
  15.91678  15.96827     0.100      7183     26660
  15.91632  15.96775     0.100      7191     26683
  15.91586  15.96725     0.100      7193     26698
  15.91540  15.96678     0.100      7200     26724
  15.91494  15.96632     0.100      7190     26729
  15.91448  15.96586     0.100      7183     26685
  15.91402  15.96541     0.100      7192     26715
  15.91356  15.96497     0.100      7190     26711
  15.91310  15.96456     0.100      7190     26701
  15.91264  15.96418     0.100      7184     26702
  15.91218  15.96381     0.100      7193     26736
  15.91172  15.96342     0.100      7182     26696
  15.91126  15.96301     0.100      7197     26753
  15.91080  15.96261     0.100      7192     26731
  15.91034  15.96220     0.100      7199     26761
  15.90988  15.96179     0.100      7197     26761
  15.90942  15.96134     0.100      7201     26783
  15.90896  15.96085     0.100      7205     26798
  15.90850  15.96033     0.100      7201     26788
  15.90804  15.95983     0.100      7197     26778
  15.90758  15.95935     0.100      7200     26794
  15.90712  15.95886     0.100      7204     26807
  15.90666  15.95834     0.100      7217     26840
  15.90620  15.95782     0.100      7204     26821
  15.90574  15.95732     0.100      7209     26841
  15.90528  15.95684     0.100      7200     26820
  15.90482  15.95638     0.100      7203     26836
  15.90436  15.95592     0.100      7219     26891
  15.90390  15.95546     0.100      7215     26876
  15.90344  15.95503     0.100      7213     26865
  15.90298  15.95461     0.100      7207     26856
  15.90252  15.95423     0.100      7211     26862
  15.90206  15.95385     0.100      7209     26874
  15.90160  15.95346     0.100      7209     26865
  15.90114  15.95306     0.100      7213     26891
  15.90068  15.95265     0.100      7209     26892
  15.90022  15.95225     0.100      7214     26928
  15.89976  15.95184     0.100      7224     26955
  15.89930  15.95140     0.100      7212     26905
  15.89884  15.95091     0.100      7218     26953
  15.89838  15.95039     0.100      7211     26928
  15.89792  15.94989     0.100      7207     26923
  15.89746  15.94941     0.100      7222     26981
  15.89700  15.94892     0.100      7214     26946
  15.89654  15.94842     0.100      7221     26992
  15.89608  15.94790     0.100      7220     26973
  15.89562  15.94739     0.100      7212     26947
  15.89516  15.94691     0.100      7231     27027
  15.89470  15.94646     0.100      7216     26987
  15.89424  15.94601     0.100      7232     27051
  15.89378  15.94555     0.100      7210     26970
  15.89332  15.94511     0.100      7228     27046
  15.89286  15.94469     0.100      7226     27053
  15.89240  15.94430     0.100      7212     26990
  15.89194  15.94393     0.100      7242     27109
  15.89148  15.94354     0.100      7219     27048
  15.89102  15.94315     0.100      7226     27077
  15.89056  15.94274     0.100      7224     27072
  15.89010  15.94233     0.100      7226     27071
  15.88964  15.94193     0.100      7238     27121
  15.88918  15.94149     0.100      7227     27087
  15.88872  15.94101     0.100      7235     27116
  15.88826  15.94050     0.100      7224     27074
  15.88780  15.93999     0.100      7218     27077
  15.88734  15.93950     0.100      7238     27147
  15.88688  15.93902     0.100      7227     27126
  15.88642  15.93852     0.100      7243     27184
  15.88596  15.93800     0.100      7231     27145
  15.88550  15.93749     0.100      7223     27135
  15.88504  15.93701     0.100      7238     27193
  15.88458  15.93654     0.100      7220     27123
  15.88412  15.93609     0.100      7246     27229
  15.88366  15.93563     0.100      7232     27183
  15.88320  15.93518     0.100      7236     27211
  15.88274  15.93476     0.100      7239     27219
  15.88228  15.93436     0.100      7228     27195
  15.88182  15.93399     0.100      7249     27268
  15.88136  15.93361     0.100      7237     27242
  15.88090  15.93322     0.100      7236     27235
  15.88044  15.93281     0.100      7238     27250
  15.87998  15.93240     0.100      7237     27260
  15.87952  15.93200     0.100      7249     27306
  15.87906  15.93157     0.100      7241     27283
  15.87860  15.93109     0.100      7241     27279
  15.87814  15.93058     0.100      7241     27291
  15.87768  15.93006     0.100      7238     27293
  15.87722  15.92957     0.100      7238     27300
  15.87676  15.92909     0.100      7241     27305
  15.87630  15.92859     0.100      7241     27321
  15.87584  15.92807     0.100      7243     27320
  15.87538  15.92755     0.100      7243     27334
  15.87492  15.92707     0.100      7240     27317
  15.87446  15.92660     0.100      7234     27324
  15.87400  15.92614     0.100      7247     27379
  15.87354  15.92569     0.100      7248     27368
  15.87308  15.92523     0.100      7251     27376
  15.87262  15.92481     0.100      7252     27390
  15.87216  15.92441     0.100      7252     27404
  15.87170  15.92404     0.100      7246     27388
  15.87124  15.92366     0.100      7263     27451
  15.87078  15.92327     0.100      7254     27424
  15.87032  15.92286     0.100      7266     27474
  15.86986  15.92246     0.100      7244     27421
  15.86940  15.92206     0.100      7257     27444
  15.86894  15.92163     0.100      7256     27437
  15.86848  15.92117     0.100      7253     27451
  15.86802  15.92066     0.100      7251     27456
  15.86756  15.92014     0.100      7255     27471
  15.86710  15.91965     0.100      7259     27497
  15.86664  15.91918     0.100      7252     27474
  15.86618  15.91868     0.100      7254     27489
  15.86572  15.91817     0.100      7259     27508
  15.86526  15.91766     0.100      7249     27469
  15.86480  15.91716     0.100      7254     27487
  15.86434  15.91669     0.100      7256     27514
